dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_bin,atemp_bin,hum_bin,windspeed_bin
2012-01-17,Springer,2012,January,8AM,No,Tuesday,Weekday,Light Snow,12.299999999999999,14.395,81.0,19.0012,3,90,93,Cold,Cold,Very High,Low
2012-01-17,Springer,2012,January,9AM,No,Tuesday,Weekday,Light Snow,13.120000000000001,15.15,81.0,16.997899999999998,7,61,68,Cold,Cold,Very High,Low
2012-01-17,Springer,2012,January,10AM,No,Tuesday,Weekday,Light Snow,12.299999999999999,14.395,87.0,16.997899999999998,1,61,62,Cold,Cold,Very High,Low
2012-01-17,Springer,2012,January,11AM,No,Tuesday,Weekday,Mist,13.940000000000001,17.424999999999997,87.0,7.0015,2,73,75,Cold,Cold,Very High,Very Low
2012-01-17,Springer,2012,January,12PM,No,Tuesday,Weekday,Mist,13.120000000000001,15.15,87.0,19.0012,3,83,86,Cold,Cold,Very High,Low
2012-01-17,Springer,2012,January,1PM,No,Tuesday,Weekday,Mist,15.58,19.695,76.0,22.0028,8,95,103,Cold,Cold,High,Low
2012-01-17,Springer,2012,January,2PM,No,Tuesday,Weekday,Clear,18.04,21.97,62.0,32.9975,12,120,132,Normal,Normal,High,Normal
2012-01-17,Springer,2012,January,3PM,No,Tuesday,Weekday,Clear,18.04,21.97,62.0,32.9975,6,123,129,Normal,Normal,High,Normal
2012-01-17,Springer,2012,January,4PM,No,Tuesday,Weekday,Clear,18.86,22.725,63.0,36.9974,14,205,219,Normal,Normal,High,High
2012-01-17,Springer,2012,January,5PM,No,Tuesday,Weekday,Clear,18.86,22.725,63.0,30.002599999999997,20,442,462,Normal,Normal,High,Normal
2012-01-17,Springer,2012,January,6PM,No,Tuesday,Weekday,Clear,18.86,22.725,63.0,30.002599999999997,12,451,463,Normal,Normal,High,Normal
2012-01-17,Springer,2012,January,7PM,No,Tuesday,Weekday,Clear,18.86,22.725,63.0,27.999299999999998,11,297,308,Normal,Normal,High,Normal
2012-01-17,Springer,2012,January,8PM,No,Tuesday,Weekday,Clear,18.86,22.725,63.0,23.9994,11,169,180,Normal,Normal,High,Normal
2012-01-17,Springer,2012,January,9PM,No,Tuesday,Weekday,Clear,18.86,22.725,67.0,31.0009,6,174,180,Normal,Normal,High,Normal
2012-01-17,Springer,2012,January,10PM,No,Tuesday,Weekday,Clear,18.86,22.725,72.0,26.0027,5,85,90,Normal,Normal,High,Normal
2012-01-17,Springer,2012,January,11PM,No,Tuesday,Weekday,Clear,18.86,22.725,72.0,26.0027,1,60,61,Normal,Normal,High,Normal
2012-01-18,Springer,2012,January,12AM,No,Wednesday,Weekday,Mist,18.86,22.725,77.0,22.0028,3,14,17,Normal,Normal,High,Low
2012-01-18,Springer,2012,January,1AM,No,Wednesday,Weekday,Mist,18.86,22.725,77.0,22.0028,0,10,10,Normal,Normal,High,Low
2012-01-18,Springer,2012,January,2AM,No,Wednesday,Weekday,Mist,18.04,21.97,51.0,32.9975,1,1,2,Normal,Normal,Normal,Normal
2012-01-18,Springer,2012,January,3AM,No,Wednesday,Weekday,Mist,18.04,21.97,51.0,32.9975,1,3,4,Normal,Normal,Normal,Normal
2012-01-18,Springer,2012,January,4AM,No,Wednesday,Weekday,Clear,13.940000000000001,14.395,46.0,35.0008,0,1,1,Cold,Cold,Normal,High
2012-01-18,Springer,2012,January,5AM,No,Wednesday,Weekday,Clear,13.940000000000001,14.395,46.0,35.0008,0,29,29,Cold,Cold,Normal,High
2012-01-18,Springer,2012,January,6AM,No,Wednesday,Weekday,Clear,13.940000000000001,14.395,36.0,35.0008,0,88,88,Cold,Cold,Low,High
2012-01-18,Springer,2012,January,7AM,No,Wednesday,Weekday,Clear,13.120000000000001,14.395,42.0,23.9994,1,262,263,Cold,Cold,Normal,Normal
2012-01-18,Springer,2012,January,8AM,No,Wednesday,Weekday,Clear,12.299999999999999,13.635,52.0,27.999299999999998,15,474,489,Cold,Cold,Normal,Normal
2012-01-18,Springer,2012,January,9AM,No,Wednesday,Weekday,Clear,11.48,12.879999999999999,52.0,22.0028,6,196,202,Cold,Cold,Normal,Low
2012-01-18,Springer,2012,January,10AM,No,Wednesday,Weekday,Clear,12.299999999999999,13.635,42.0,31.0009,5,88,93,Cold,Cold,Normal,Normal
2012-01-18,Springer,2012,January,11AM,No,Wednesday,Weekday,Clear,12.299999999999999,13.635,42.0,26.0027,4,110,114,Cold,Cold,Normal,Normal
2012-01-18,Springer,2012,January,12PM,No,Wednesday,Weekday,Clear,12.299999999999999,12.879999999999999,39.0,32.9975,6,155,161,Cold,Cold,Low,Normal
2012-01-18,Springer,2012,January,1PM,No,Wednesday,Weekday,Clear,12.299999999999999,13.635,42.0,31.0009,6,124,130,Cold,Cold,Normal,Normal
2012-01-18,Springer,2012,January,2PM,No,Wednesday,Weekday,Clear,12.299999999999999,13.635,33.0,26.0027,7,98,105,Cold,Cold,Low,Normal
2012-01-18,Springer,2012,January,3PM,No,Wednesday,Weekday,Clear,12.299999999999999,12.879999999999999,33.0,35.0008,8,122,130,Cold,Cold,Low,High
2012-01-18,Springer,2012,January,4PM,No,Wednesday,Weekday,Clear,11.48,11.365,30.0,35.0008,13,163,176,Cold,Cold,Low,High
2012-01-18,Springer,2012,January,5PM,No,Wednesday,Weekday,Clear,10.66,10.605,33.0,30.002599999999997,8,338,346,Cold,Cold,Low,Normal
2012-01-18,Springer,2012,January,6PM,No,Wednesday,Weekday,Clear,9.84,10.605,32.0,23.9994,8,347,355,Cold,Cold,Low,Normal
2012-01-18,Springer,2012,January,7PM,No,Wednesday,Weekday,Clear,9.02,9.85,37.0,26.0027,5,251,256,Cold,Very Cold,Low,Normal
2012-01-18,Springer,2012,January,8PM,No,Wednesday,Weekday,Clear,9.02,10.605,37.0,16.997899999999998,1,164,165,Cold,Cold,Low,Low
2012-01-18,Springer,2012,January,9PM,No,Wednesday,Weekday,Clear,8.200000000000001,8.334999999999999,40.0,27.999299999999998,5,119,124,Very Cold,Very Cold,Low,Normal
2012-01-18,Springer,2012,January,10PM,No,Wednesday,Weekday,Clear,7.38,8.334999999999999,47.0,16.997899999999998,4,74,78,Very Cold,Very Cold,Normal,Low
2012-01-18,Springer,2012,January,11PM,No,Wednesday,Weekday,Clear,6.5600000000000005,6.819999999999999,47.0,19.999499999999998,2,36,38,Very Cold,Very Cold,Normal,Low
2012-01-19,Springer,2012,January,12AM,No,Thursday,Weekday,Clear,5.74,6.819999999999999,50.0,12.998000000000001,0,16,16,Very Cold,Very Cold,Normal,Low
2012-01-19,Springer,2012,January,1AM,No,Thursday,Weekday,Clear,5.74,7.575,50.0,11.0014,0,5,5,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,2AM,No,Thursday,Weekday,Clear,5.74,7.575,50.0,8.9981,0,3,3,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,3AM,No,Thursday,Weekday,Clear,4.92,7.575,54.0,7.0015,0,4,4,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,4AM,No,Thursday,Weekday,Clear,4.92,7.575,54.0,7.0015,0,1,1,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,5AM,No,Thursday,Weekday,Clear,4.92,6.0600000000000005,55.00000000000001,16.997899999999998,0,19,19,Very Cold,Very Cold,Normal,Low
2012-01-19,Springer,2012,January,6AM,No,Thursday,Weekday,Clear,4.92,6.819999999999999,54.0,11.0014,0,86,86,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,7AM,No,Thursday,Weekday,Clear,4.92,8.334999999999999,54.0,6.0032,2,204,206,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,8AM,No,Thursday,Weekday,Clear,4.92,7.575,54.0,7.0015,9,414,423,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,9AM,No,Thursday,Weekday,Clear,4.92,9.85,54.0,0.0,6,204,210,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,10AM,No,Thursday,Weekday,Clear,5.74,10.605,59.0,0.0,10,98,108,Very Cold,Cold,Normal,Very Low
2012-01-19,Springer,2012,January,11AM,No,Thursday,Weekday,Clear,6.5600000000000005,8.334999999999999,55.00000000000001,11.0014,6,93,99,Very Cold,Very Cold,Normal,Very Low
2012-01-19,Springer,2012,January,12PM,No,Thursday,Weekday,Clear,8.200000000000001,9.85,51.0,12.998000000000001,5,106,111,Very Cold,Very Cold,Normal,Low
2012-01-19,Springer,2012,January,1PM,No,Thursday,Weekday,Clear,9.02,10.605,47.0,19.0012,6,118,124,Cold,Cold,Normal,Low
2012-01-19,Springer,2012,January,2PM,No,Thursday,Weekday,Clear,9.84,11.365,44.0,12.998000000000001,15,104,119,Cold,Cold,Normal,Low
2012-01-19,Springer,2012,January,3PM,No,Thursday,Weekday,Clear,10.66,11.365,44.0,19.999499999999998,9,118,127,Cold,Cold,Normal,Low
2012-01-19,Springer,2012,January,4PM,No,Thursday,Weekday,Clear,10.66,11.365,41.0,22.0028,8,185,193,Cold,Cold,Normal,Low
2012-01-19,Springer,2012,January,5PM,No,Thursday,Weekday,Mist,10.66,11.365,44.0,22.0028,21,364,385,Cold,Cold,Normal,Low
2012-01-19,Springer,2012,January,6PM,No,Thursday,Weekday,Mist,10.66,11.365,44.0,22.0028,16,345,361,Cold,Cold,Normal,Low
2012-01-19,Springer,2012,January,7PM,No,Thursday,Weekday,Mist,10.66,11.365,48.0,19.999499999999998,5,229,234,Cold,Cold,Normal,Low
2012-01-19,Springer,2012,January,8PM,No,Thursday,Weekday,Clear,10.66,10.605,52.0,30.002599999999997,7,184,191,Cold,Cold,Normal,Normal
2012-01-19,Springer,2012,January,9PM,No,Thursday,Weekday,Clear,10.66,11.365,44.0,23.9994,4,117,121,Cold,Cold,Normal,Normal
2012-01-19,Springer,2012,January,10PM,No,Thursday,Weekday,Mist,10.66,11.365,44.0,27.999299999999998,0,90,90,Cold,Cold,Normal,Normal
2012-01-19,Springer,2012,January,11PM,No,Thursday,Weekday,Clear,10.66,11.365,48.0,22.0028,1,55,56,Cold,Cold,Normal,Low
2012-01-20,Springer,2012,January,12AM,No,Friday,Weekday,Mist,10.66,11.365,48.0,19.999499999999998,3,24,27,Cold,Cold,Normal,Low
2012-01-20,Springer,2012,January,1AM,No,Friday,Weekday,Clear,10.66,13.635,48.0,8.9981,0,15,15,Cold,Cold,Normal,Very Low
2012-01-20,Springer,2012,January,2AM,No,Friday,Weekday,Clear,10.66,13.635,48.0,8.9981,0,11,11,Cold,Cold,Normal,Very Low
2012-01-20,Springer,2012,January,3AM,No,Friday,Weekday,Clear,9.84,12.879999999999999,52.0,7.0015,0,4,4,Cold,Cold,Normal,Very Low
2012-01-20,Springer,2012,January,4AM,No,Friday,Weekday,Clear,9.02,12.120000000000001,60.0,7.0015,0,3,3,Cold,Cold,Normal,Very Low
2012-01-20,Springer,2012,January,5AM,No,Friday,Weekday,Clear,9.02,12.120000000000001,60.0,7.0015,0,19,19,Cold,Cold,Normal,Very Low
2012-01-20,Springer,2012,January,6AM,No,Friday,Weekday,Clear,9.84,10.605,60.0,19.0012,0,68,68,Cold,Cold,Normal,Low
2012-01-20,Springer,2012,January,7AM,No,Friday,Weekday,Clear,9.02,10.605,69.0,15.001299999999999,2,183,185,Cold,Cold,High,Low
2012-01-20,Springer,2012,January,8AM,No,Friday,Weekday,Clear,9.02,10.605,64.0,16.997899999999998,4,421,425,Cold,Cold,High,Low
2012-01-20,Springer,2012,January,9AM,No,Friday,Weekday,Clear,9.02,9.85,47.0,26.0027,21,242,263,Cold,Very Cold,Normal,Normal
2012-01-20,Springer,2012,January,10AM,No,Friday,Weekday,Mist,9.02,10.605,44.0,19.0012,1,96,97,Cold,Cold,Normal,Low
2012-01-20,Springer,2012,January,11AM,No,Friday,Weekday,Mist,8.200000000000001,9.09,32.0,23.9994,6,117,123,Very Cold,Very Cold,Low,Normal
2012-01-20,Springer,2012,January,12PM,No,Friday,Weekday,Mist,8.200000000000001,9.09,34.0,22.0028,5,119,124,Very Cold,Very Cold,Low,Low
2012-01-20,Springer,2012,January,1PM,No,Friday,Weekday,Clear,9.02,10.605,32.0,19.999499999999998,12,144,156,Cold,Cold,Low,Low
2012-01-20,Springer,2012,January,2PM,No,Friday,Weekday,Mist,9.02,10.605,35.0,19.999499999999998,8,107,115,Cold,Cold,Low,Low
2012-01-20,Springer,2012,January,3PM,No,Friday,Weekday,Mist,9.02,11.365,35.0,12.998000000000001,12,144,156,Cold,Cold,Low,Low
2012-01-20,Springer,2012,January,4PM,No,Friday,Weekday,Mist,8.200000000000001,10.605,37.0,11.0014,11,163,174,Very Cold,Cold,Low,Very Low
2012-01-20,Springer,2012,January,5PM,No,Friday,Weekday,Mist,9.02,12.879999999999999,32.0,6.0032,9,340,349,Cold,Cold,Low,Very Low
2012-01-20,Springer,2012,January,6PM,No,Friday,Weekday,Mist,8.200000000000001,11.365,34.0,6.0032,5,296,301,Very Cold,Cold,Low,Very Low
2012-01-20,Springer,2012,January,7PM,No,Friday,Weekday,Mist,8.200000000000001,11.365,37.0,7.0015,6,186,192,Very Cold,Cold,Low,Very Low
2012-01-20,Springer,2012,January,8PM,No,Friday,Weekday,Mist,8.200000000000001,11.365,34.0,6.0032,1,141,142,Very Cold,Cold,Low,Very Low
2012-01-20,Springer,2012,January,9PM,No,Friday,Weekday,Mist,8.200000000000001,11.365,37.0,6.0032,5,99,104,Very Cold,Cold,Low,Very Low
2012-01-20,Springer,2012,January,10PM,No,Friday,Weekday,Mist,8.200000000000001,9.85,37.0,15.001299999999999,1,71,72,Very Cold,Very Cold,Low,Low
2012-01-20,Springer,2012,January,11PM,No,Friday,Weekday,Light Snow,6.5600000000000005,7.575,64.0,15.001299999999999,3,35,38,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,12AM,No,Saturday,Weekend,Light Snow,6.5600000000000005,7.575,64.0,15.001299999999999,0,24,24,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,1AM,No,Saturday,Weekend,Heavy Rain,5.74,6.819999999999999,86.0,12.998000000000001,1,22,23,Very Cold,Very Cold,Very High,Low
2012-01-21,Springer,2012,January,2AM,No,Saturday,Weekend,Light Snow,5.74,10.605,86.0,0.0,1,25,26,Very Cold,Cold,Very High,Very Low
2012-01-21,Springer,2012,January,3AM,No,Saturday,Weekend,Light Snow,5.74,9.09,93.0,6.0032,0,13,13,Very Cold,Very Cold,Very High,Very Low
2012-01-21,Springer,2012,January,4AM,No,Saturday,Weekend,Light Snow,6.5600000000000005,9.85,86.0,6.0032,0,1,1,Very Cold,Very Cold,Very High,Very Low
2012-01-21,Springer,2012,January,5AM,No,Saturday,Weekend,Light Snow,6.5600000000000005,9.09,86.0,7.0015,0,2,2,Very Cold,Very Cold,Very High,Very Low
2012-01-21,Springer,2012,January,6AM,No,Saturday,Weekend,Light Snow,6.5600000000000005,8.334999999999999,93.0,11.0014,0,1,1,Very Cold,Very Cold,Very High,Very Low
2012-01-21,Springer,2012,January,7AM,No,Saturday,Weekend,Light Snow,6.5600000000000005,8.334999999999999,93.0,11.0014,3,10,13,Very Cold,Very Cold,Very High,Very Low
2012-01-21,Springer,2012,January,8AM,No,Saturday,Weekend,Mist,6.5600000000000005,7.575,93.0,16.997899999999998,3,22,25,Very Cold,Very Cold,Very High,Low
2012-01-21,Springer,2012,January,9AM,No,Saturday,Weekend,Mist,6.5600000000000005,7.575,93.0,16.997899999999998,2,40,42,Very Cold,Very Cold,Very High,Low
2012-01-21,Springer,2012,January,10AM,No,Saturday,Weekend,Light Snow,6.5600000000000005,7.575,93.0,16.997899999999998,0,45,45,Very Cold,Very Cold,Very High,Low
2012-01-21,Springer,2012,January,11AM,No,Saturday,Weekend,Mist,7.38,10.605,86.0,7.0015,1,62,63,Very Cold,Cold,Very High,Very Low
2012-01-21,Springer,2012,January,12PM,No,Saturday,Weekend,Mist,8.200000000000001,10.605,80.0,11.0014,5,62,67,Very Cold,Cold,High,Very Low
2012-01-21,Springer,2012,January,1PM,No,Saturday,Weekend,Mist,8.200000000000001,9.85,80.0,16.997899999999998,10,66,76,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,2PM,No,Saturday,Weekend,Light Snow,8.200000000000001,9.85,80.0,12.998000000000001,6,89,95,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,3PM,No,Saturday,Weekend,Light Snow,8.200000000000001,9.85,80.0,12.998000000000001,6,113,119,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,4PM,No,Saturday,Weekend,Mist,8.200000000000001,9.09,80.0,19.999499999999998,5,113,118,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,5PM,No,Saturday,Weekend,Mist,8.200000000000001,9.09,80.0,26.0027,7,99,106,Very Cold,Very Cold,High,Normal
2012-01-21,Springer,2012,January,6PM,No,Saturday,Weekend,Mist,8.200000000000001,9.09,75.0,26.0027,3,107,110,Very Cold,Very Cold,High,Normal
2012-01-21,Springer,2012,January,7PM,No,Saturday,Weekend,Mist,7.38,7.575,80.0,26.0027,0,85,85,Very Cold,Very Cold,High,Normal
2012-01-21,Springer,2012,January,8PM,No,Saturday,Weekend,Mist,7.38,8.334999999999999,80.0,19.999499999999998,5,62,67,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,9PM,No,Saturday,Weekend,Clear,7.38,7.575,74.0,22.0028,5,64,69,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,10PM,No,Saturday,Weekend,Mist,7.38,8.334999999999999,74.0,19.999499999999998,3,56,59,Very Cold,Very Cold,High,Low
2012-01-21,Springer,2012,January,11PM,No,Saturday,Weekend,Mist,6.5600000000000005,7.575,80.0,16.997899999999998,1,51,52,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,12AM,No,Sunday,Weekend,Clear,6.5600000000000005,6.819999999999999,80.0,19.999499999999998,1,51,52,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,1AM,No,Sunday,Weekend,Mist,7.38,8.334999999999999,74.0,19.999499999999998,1,49,50,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,2AM,No,Sunday,Weekend,Mist,7.38,8.334999999999999,74.0,19.0012,1,46,47,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,3AM,No,Sunday,Weekend,Mist,7.38,8.334999999999999,69.0,19.0012,1,20,21,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,4AM,No,Sunday,Weekend,Light Snow,6.5600000000000005,6.819999999999999,80.0,19.0012,1,1,2,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,5AM,No,Sunday,Weekend,Light Snow,6.5600000000000005,7.575,74.0,15.001299999999999,1,2,3,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,6AM,No,Sunday,Weekend,Mist,6.5600000000000005,7.575,74.0,15.001299999999999,0,4,4,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,7AM,No,Sunday,Weekend,Mist,6.5600000000000005,7.575,74.0,15.001299999999999,2,11,13,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,8AM,No,Sunday,Weekend,Mist,6.5600000000000005,7.575,74.0,15.001299999999999,3,29,32,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,9AM,No,Sunday,Weekend,Mist,6.5600000000000005,7.575,74.0,15.001299999999999,9,54,63,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,10AM,No,Sunday,Weekend,Mist,6.5600000000000005,6.819999999999999,74.0,19.0012,9,120,129,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,11AM,No,Sunday,Weekend,Light Snow,6.5600000000000005,7.575,80.0,16.997899999999998,18,115,133,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,12PM,No,Sunday,Weekend,Mist,6.5600000000000005,7.575,80.0,15.001299999999999,24,161,185,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,1PM,No,Sunday,Weekend,Mist,6.5600000000000005,9.09,80.0,8.9981,24,175,199,Very Cold,Very Cold,High,Very Low
2012-01-22,Springer,2012,January,2PM,No,Sunday,Weekend,Mist,6.5600000000000005,8.334999999999999,80.0,11.0014,19,163,182,Very Cold,Very Cold,High,Very Low
2012-01-22,Springer,2012,January,3PM,No,Sunday,Weekend,Mist,6.5600000000000005,7.575,80.0,12.998000000000001,27,149,176,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,4PM,No,Sunday,Weekend,Mist,6.5600000000000005,7.575,80.0,12.998000000000001,12,143,155,Very Cold,Very Cold,High,Low
2012-01-22,Springer,2012,January,5PM,No,Sunday,Weekend,Mist,6.5600000000000005,9.09,80.0,7.0015,8,100,108,Very Cold,Very Cold,High,Very Low
2012-01-22,Springer,2012,January,6PM,No,Sunday,Weekend,Light Snow,6.5600000000000005,9.09,86.0,7.0015,11,110,121,Very Cold,Very Cold,Very High,Very Low
2012-01-22,Springer,2012,January,7PM,No,Sunday,Weekend,Light Snow,6.5600000000000005,9.09,86.0,7.0015,9,80,89,Very Cold,Very Cold,Very High,Very Low
2012-01-22,Springer,2012,January,8PM,No,Sunday,Weekend,Light Snow,6.5600000000000005,8.334999999999999,86.0,11.0014,5,69,74,Very Cold,Very Cold,Very High,Very Low
2012-01-22,Springer,2012,January,9PM,No,Sunday,Weekend,Light Snow,6.5600000000000005,9.09,86.0,7.0015,8,36,44,Very Cold,Very Cold,Very High,Very Low
2012-01-22,Springer,2012,January,10PM,No,Sunday,Weekend,Mist,6.5600000000000005,9.85,93.0,6.0032,0,58,58,Very Cold,Very Cold,Very High,Very Low
2012-01-22,Springer,2012,January,11PM,No,Sunday,Weekend,Mist,6.5600000000000005,9.09,93.0,7.0015,2,35,37,Very Cold,Very Cold,Very High,Very Low
2012-01-23,Springer,2012,January,12AM,No,Monday,Weekday,Mist,7.38,12.120000000000001,86.0,0.0,2,17,19,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,1AM,No,Monday,Weekday,Mist,7.38,10.605,86.0,7.0015,0,4,4,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,2AM,No,Monday,Weekday,Mist,7.38,10.605,86.0,7.0015,0,2,2,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,3AM,No,Monday,Weekday,Mist,7.38,12.120000000000001,86.0,0.0,0,1,1,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,4AM,No,Monday,Weekday,Mist,8.200000000000001,12.879999999999999,80.0,0.0,0,1,1,Very Cold,Cold,High,Very Low
2012-01-23,Springer,2012,January,5AM,No,Monday,Weekday,Mist,8.200000000000001,12.879999999999999,86.0,0.0,0,19,19,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,6AM,No,Monday,Weekday,Mist,8.200000000000001,12.879999999999999,86.0,0.0,6,36,42,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,7AM,No,Monday,Weekday,Light Snow,8.200000000000001,12.879999999999999,86.0,0.0,8,114,122,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,8AM,No,Monday,Weekday,Light Snow,8.200000000000001,10.605,86.0,8.9981,5,267,272,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,9AM,No,Monday,Weekday,Mist,8.200000000000001,11.365,86.0,6.0032,13,198,211,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,10AM,No,Monday,Weekday,Mist,8.200000000000001,12.879999999999999,93.0,0.0,10,139,149,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,11AM,No,Monday,Weekday,Mist,8.200000000000001,11.365,93.0,6.0032,5,57,62,Very Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,12PM,No,Monday,Weekday,Mist,9.02,13.635,93.0,0.0,10,52,62,Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,1PM,No,Monday,Weekday,Light Snow,9.02,12.879999999999999,93.0,6.0032,5,32,37,Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,2PM,No,Monday,Weekday,Light Snow,9.02,11.365,93.0,12.998000000000001,13,48,61,Cold,Cold,Very High,Low
2012-01-23,Springer,2012,January,3PM,No,Monday,Weekday,Mist,9.02,10.605,100.0,15.001299999999999,10,64,74,Cold,Cold,Very High,Low
2012-01-23,Springer,2012,January,4PM,No,Monday,Weekday,Mist,9.84,12.120000000000001,93.0,11.0014,14,108,122,Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,5PM,No,Monday,Weekday,Mist,9.84,12.879999999999999,96.0,7.0015,6,270,276,Cold,Cold,Very High,Very Low
2012-01-23,Springer,2012,January,6PM,No,Monday,Weekday,Mist,9.84,12.120000000000001,93.0,8.9981,7,275,282,Cold,Cold,Very High,Very Low
